"COU","POL","VAR","YEA","Unit Code","PowerCode Code","Reference Period Code","Value","Flag Codes"
"CHL","N2O","INDEX_1990","2008","IDX","0",,129.386,
"CHL","N2O","INDEX_1990","2009","IDX","0",,129.09,
"CHL","N2O","INDEX_1990","2010","IDX","0",,127.321,
"CHL","N2O","INDEX_1990","2011","IDX","0",,120.065,
"CHL","N2O","INDEX_1990","2012","IDX","0",,122.184,
"CHL","N2O","INDEX_1990","2013","IDX","0",,125.085,
"CHL","N2O","INDEX_1990","2014","IDX","0",,124.031,
"CHL","N2O","INDEX_1990","2015","IDX","0",,123.21,
"CHL","N2O","INDEX_1990","2016","IDX","0",,120.445,
"OECDE","HFC","INDEX_2000","1990","IDX","0",,52.122,
"OECDE","HFC","INDEX_2000","1991","IDX","0",,52.223,
"OECDE","HFC","INDEX_2000","1992","IDX","0",,56.622,
"OECDE","HFC","INDEX_2000","1993","IDX","0",,62.053,
"OECDE","HFC","INDEX_2000","1994","IDX","0",,70.68,
"OECDE","HFC","INDEX_2000","1995","IDX","0",,79.555,
"OECDE","HFC","INDEX_2000","1996","IDX","0",,93.269,
"OECDE","HFC","INDEX_2000","1997","IDX","0",,107.96,
"OECDE","HFC","INDEX_2000","1998","IDX","0",,111.446,
"OECDE","HFC","INDEX_2000","1999","IDX","0",,96.901,
"OECDE","HFC","INDEX_2000","2000","IDX","0",,100,
"OECDE","HFC","INDEX_2000","2001","IDX","0",,100.017,
"OECDE","HFC","INDEX_2000","2002","IDX","0",,107.258,
"OECDE","HFC","INDEX_2000","2003","IDX","0",,121.031,
"OECDE","HFC","INDEX_2000","2004","IDX","0",,129.432,
"OECDE","HFC","INDEX_2000","2005","IDX","0",,141.975,
"OECDE","HFC","INDEX_2000","2006","IDX","0",,153.56,
"OECDE","HFC","INDEX_2000","2007","IDX","0",,166.733,
"OECDE","HFC","INDEX_2000","2008","IDX","0",,176.369,
"OECDE","HFC","INDEX_2000","2009","IDX","0",,179.495,
"OECDE","HFC","INDEX_2000","2010","IDX","0",,192.165,
"OECDE","HFC","INDEX_2000","2011","IDX","0",,195.618,
"OECDE","HFC","INDEX_2000","2012","IDX","0",,202.441,
"OECDE","HFC","INDEX_2000","2013","IDX","0",,206.37,
"OECDE","HFC","INDEX_2000","2014","IDX","0",,211.129,
"OECDE","HFC","INDEX_2000","2015","IDX","0",,202.876,
"OECDE","HFC","INDEX_2000","2016","IDX","0",,201.092,
"OECDE","HFC","INDEX_2000","2017","IDX","0",,199.446,
"USA","SF6","INDEX_1990","1990","IDX","0",,100,
"USA","SF6","INDEX_1990","1991","IDX","0",,95.763,
"USA","SF6","INDEX_1990","1992","IDX","0",,96.477,
"USA","SF6","INDEX_1990","1993","IDX","0",,94.914,
"USA","SF6","INDEX_1990","1994","IDX","0",,90.388,
"USA","SF6","INDEX_1990","1995","IDX","0",,86.217,
"USA","SF6","INDEX_1990","1996","IDX","0",,84.245,
"USA","SF6","INDEX_1990","1997","IDX","0",,78.617,
"USA","SF6","INDEX_1990","1998","IDX","0",,69.126,
"USA","SF6","INDEX_1990","1999","IDX","0",,68.211,
"USA","SF6","INDEX_1990","2000","IDX","0",,57.476,
"USA","SF6","INDEX_1990","2001","IDX","0",,53.723,
"USA","SF6","INDEX_1990","2002","IDX","0",,49.87,
"USA","SF6","INDEX_1990","2003","IDX","0",,48.208,
"USA","SF6","INDEX_1990","2004","IDX","0",,43.353,
"USA","SF6","INDEX_1990","2005","IDX","0",,40.889,
"USA","SF6","INDEX_1990","2006","IDX","0",,36.542,
"USA","SF6","INDEX_1990","2007","IDX","0",,32,
"USA","SF6","INDEX_1990","2008","IDX","0",,28.977,
"USA","SF6","INDEX_1990","2009","IDX","0",,24.912,
"USA","SF6","INDEX_1990","2010","IDX","0",,25.65,
"USA","SF6","INDEX_1990","2011","IDX","0",,28.594,
"USA","SF6","INDEX_1990","2012","IDX","0",,23.501,
"USA","SF6","INDEX_1990","2013","IDX","0",,22.05,
"USA","SF6","INDEX_1990","2014","IDX","0",,21.774,
"USA","SF6","INDEX_1990","2015","IDX","0",,20.063,
"USA","SF6","INDEX_1990","2016","IDX","0",,21.974,
"USA","SF6","INDEX_1990","2017","IDX","0",,21.175,
"GBR","GHG","ENER_IND_P","1990","PC","0",,29.755,
"GBR","GHG","ENER_IND_P","1991","PC","0",,29.141,
"GBR","GHG","ENER_IND_P","1992","PC","0",,28.493,
"GBR","GHG","ENER_IND_P","1993","PC","0",,27.104,
"GBR","GHG","ENER_IND_P","1994","PC","0",,27.19,
"GBR","GHG","ENER_IND_P","1995","PC","0",,27.132,
"GBR","GHG","ENER_IND_P","1996","PC","0",,26.596,
"GBR","GHG","ENER_IND_P","1997","PC","0",,25.839,
"GBR","GHG","ENER_IND_P","1998","PC","0",,26.671,
"GBR","GHG","ENER_IND_P","1999","PC","0",,26.514,
"GBR","GHG","ENER_IND_P","2000","PC","0",,28.038,
"GBR","GHG","ENER_IND_P","2001","PC","0",,29.389,
"GBR","GHG","ENER_IND_P","2002","PC","0",,29.983,
"GBR","GHG","ENER_IND_P","2003","PC","0",,30.76,
"GBR","GHG","ENER_IND_P","2004","PC","0",,30.613,
"GBR","GHG","ENER_IND_P","2005","PC","0",,31.011,
"GBR","GHG","ENER_IND_P","2006","PC","0",,32.229,
"GBR","GHG","ENER_IND_P","2007","PC","0",,32.011,
"GBR","GHG","ENER_IND_P","2008","PC","0",,32.144,
"GBR","GHG","ENER_IND_P","2009","PC","0",,31.274,
"GBR","GHG","ENER_IND_P","2010","PC","0",,31.728,
"GBR","GHG","ENER_IND_P","2011","PC","0",,31.883,
"GBR","GHG","ENER_IND_P","2012","PC","0",,32.914,
"GBR","GHG","ENER_IND_P","2013","PC","0",,31.559,
"GBR","GHG","ENER_IND_P","2014","PC","0",,29.285,
"GBR","GHG","ENER_IND_P","2015","PC","0",,26.443,
"GBR","GHG","ENER_IND_P","2016","PC","0",,23.229,
"GBR","GHG","ENER_IND_P","2017","PC","0",,21.875,
"TUR","GHG","AGR_P","1990","PC","0",,20.839,
"TUR","GHG","AGR_P","1991","PC","0",,20.543,
"TUR","GHG","AGR_P","1992","PC","0",,20.014,
"TUR","GHG","AGR_P","1993","PC","0",,19.584,
"TUR","GHG","AGR_P","1994","PC","0",,19.03,
"TUR","GHG","AGR_P","1995","PC","0",,17.638,
"TUR","GHG","AGR_P","1996","PC","0",,16.604,
"TUR","GHG","AGR_P","1997","PC","0",,15.162,
"TUR","GHG","AGR_P","1998","PC","0",,15.551,
"TUR","GHG","AGR_P","1999","PC","0",,15.908,
"TUR","GHG","AGR_P","2000","PC","0",,14.139,
"TUR","GHG","AGR_P","2001","PC","0",,14.194,
"TUR","GHG","AGR_P","2002","PC","0",,13.09,
"TUR","GHG","AGR_P","2003","PC","0",,13.374,
"TUR","GHG","AGR_P","2004","PC","0",,13.145,
"TUR","GHG","AGR_P","2005","PC","0",,12.546,
"TUR","GHG","AGR_P","2006","PC","0",,12.143,
"TUR","GHG","AGR_P","2007","PC","0",,11.031,
"TUR","GHG","AGR_P","2008","PC","0",,10.589,
"TUR","GHG","AGR_P","2009","PC","0",,10.542,
"TUR","GHG","AGR_P","2010","PC","0",,11.031,
"TUR","GHG","AGR_P","2011","PC","0",,10.852,
"TUR","GHG","AGR_P","2012","PC","0",,11.653,
"TUR","GHG","AGR_P","2013","PC","0",,12.578,
"TUR","GHG","AGR_P","2014","PC","0",,12.121,
"TUR","GHG","AGR_P","2015","PC","0",,11.739,
"TUR","GHG","AGR_P","2016","PC","0",,11.672,
"TUR","GHG","AGR_P","2017","PC","0",,11.885,
"LUX","GHG","ENER_TRANS_P","1990","PC","0",,20.511,
"LUX","GHG","ENER_TRANS_P","1991","PC","0",,23.945,
"LUX","GHG","ENER_TRANS_P","1992","PC","0",,26.516,
"LUX","GHG","ENER_TRANS_P","1993","PC","0",,26.599,
"LUX","GHG","ENER_TRANS_P","1994","PC","0",,28.815,
"LUX","GHG","ENER_TRANS_P","1995","PC","0",,33.197,
"LUX","GHG","ENER_TRANS_P","1996","PC","0",,34.085,
"LUX","GHG","ENER_TRANS_P","1997","PC","0",,39.19,
"LUX","GHG","ENER_TRANS_P","1998","PC","0",,45.243,
"LUX","GHG","ENER_TRANS_P","1999","PC","0",,46.508,
"LUX","GHG","ENER_TRANS_P","2000","PC","0",,50.303,
"LUX","GHG","ENER_TRANS_P","2001","PC","0",,50.299,
"LUX","GHG","ENER_TRANS_P","2002","PC","0",,48.447,
"LUX","GHG","ENER_TRANS_P","2003","PC","0",,51.42,
"LUX","GHG","ENER_TRANS_P","2004","PC","0",,53.29,
"LUX","GHG","ENER_TRANS_P","2005","PC","0",,55.184,
"LUX","GHG","ENER_TRANS_P","2006","PC","0",,53.408,
"LUX","GHG","ENER_TRANS_P","2007","PC","0",,53.622,
"LUX","GHG","ENER_TRANS_P","2008","PC","0",,54.985,
"LUX","GHG","ENER_TRANS_P","2009","PC","0",,53.062,
"LUX","GHG","ENER_TRANS_P","2010","PC","0",,53.503,
"LUX","GHG","ENER_TRANS_P","2011","PC","0",,57.144,
"LUX","GHG","ENER_TRANS_P","2012","PC","0",,55.892,
"LUX","GHG","ENER_TRANS_P","2013","PC","0",,57.291,
"LUX","GHG","ENER_TRANS_P","2014","PC","0",,56.91,
"LUX","GHG","ENER_TRANS_P","2015","PC","0",,55.421,
"LUX","GHG","ENER_TRANS_P","2016","PC","0",,55.048,
"LUX","GHG","ENER_TRANS_P","2017","PC","0",,55.087,
"CHE","GHG","ENER_FU_P","1990","PC","0",,0.682,
"CHE","GHG","ENER_FU_P","1991","PC","0",,0.727,
"CHE","GHG","ENER_FU_P","1992","PC","0",,0.753,
"CHE","GHG","ENER_FU_P","1993","PC","0",,0.819,
"CHE","GHG","ENER_FU_P","1994","PC","0",,0.846,
"CHE","GHG","ENER_FU_P","1995","PC","0",,0.826,
"CHE","GHG","ENER_FU_P","1996","PC","0",,0.816,
"CHE","GHG","ENER_FU_P","1997","PC","0",,0.805,
"CHE","GHG","ENER_FU_P","1998","PC","0",,0.748,
"CHE","GHG","ENER_FU_P","1999","PC","0",,0.719,
"CHE","GHG","ENER_FU_P","2000","PC","0",,0.687,
"CHE","GHG","ENER_FU_P","2001","PC","0",,0.643,
"CHE","GHG","ENER_FU_P","2002","PC","0",,0.636,
"CHE","GHG","ENER_FU_P","2003","PC","0",,0.593,
"CHE","GHG","ENER_FU_P","2004","PC","0",,0.574,
"CHE","GHG","ENER_FU_P","2005","PC","0",,0.572,
"CHE","GHG","ENER_FU_P","2006","PC","0",,0.536,
"CHE","GHG","ENER_FU_P","2007","PC","0",,0.533,
"CHE","GHG","ENER_FU_P","2008","PC","0",,0.51,
"CHE","GHG","ENER_FU_P","2009","PC","0",,0.51,
"CHE","GHG","ENER_FU_P","2010","PC","0",,0.516,
"CHE","GHG","ENER_FU_P","2011","PC","0",,0.566,
"CHE","GHG","ENER_FU_P","2012","PC","0",,0.504,
"CHE","GHG","ENER_FU_P","2013","PC","0",,0.451,
"CHE","GHG","ENER_FU_P","2014","PC","0",,0.468,
"CHE","GHG","ENER_FU_P","2015","PC","0",,0.456,
"CHE","GHG","ENER_FU_P","2016","PC","0",,0.455,
"CHE","GHG","ENER_FU_P","2017","PC","0",,0.473,
"DNK","GHG","AGR_P","1990","PC","0",,18.018,
"DNK","GHG","AGR_P","1991","PC","0",,15.457,
"DNK","GHG","AGR_P","1992","PC","0",,16.465,
"DNK","GHG","AGR_P","1993","PC","0",,15.93,
"DNK","GHG","AGR_P","1994","PC","0",,14.968,
"DNK","GHG","AGR_P","1995","PC","0",,15.532,
"DNK","GHG","AGR_P","1996","PC","0",,12.832,
"DNK","GHG","AGR_P","1997","PC","0",,14.325,
"DNK","GHG","AGR_P","1998","PC","0",,15.043,
"DNK","GHG","AGR_P","1999","PC","0",,15.061,
"DNK","GHG","AGR_P","2000","PC","0",,15.825,
"DNK","GHG","AGR_P","2001","PC","0",,15.448,
"DNK","GHG","AGR_P","2002","PC","0",,15.656,
"DNK","GHG","AGR_P","2003","PC","0",,14.305,
"DNK","GHG","AGR_P","2004","PC","0",,15.446,
"DNK","GHG","AGR_P","2005","PC","0",,16.174,
"DNK","GHG","AGR_P","2006","PC","0",,14.148,
"DNK","GHG","AGR_P","2007","PC","0",,15.394,
"DNK","GHG","AGR_P","2008","PC","0",,16.154,
"DNK","GHG","AGR_P","2009","PC","0",,16.475,
"DNK","GHG","AGR_P","2010","PC","0",,16.27,
"DNK","GHG","AGR_P","2011","PC","0",,17.697,
"DNK","GHG","AGR_P","2012","PC","0",,19.155,
"DNK","GHG","AGR_P","2013","PC","0",,18.542,
"DNK","GHG","AGR_P","2014","PC","0",,20.359,
"DNK","GHG","AGR_P","2015","PC","0",,21.182,
"DNK","GHG","AGR_P","2016","PC","0",,20.684,
"DNK","GHG","AGR_P","2017","PC","0",,21.691,
"MEX","GHG","WAS_P","1990","PC","0",,2.822,
"MEX","GHG","WAS_P","1991","PC","0",,3.037,
"MEX","GHG","WAS_P","1992","PC","0",,3.313,
"MEX","GHG","WAS_P","1993","PC","0",,3.604,
"MEX","GHG","WAS_P","1994","PC","0",,3.714,
"MEX","GHG","WAS_P","1995","PC","0",,4.071,
"MEX","GHG","WAS_P","1996","PC","0",,4.159,
"MEX","GHG","WAS_P","1997","PC","0",,4.233,
"MEX","GHG","WAS_P","1998","PC","0",,4.204,
"MEX","GHG","WAS_P","1999","PC","0",,4.321,
"MEX","GHG","WAS_P","2000","PC","0",,4.318,
"MEX","GHG","WAS_P","2001","PC","0",,4.579,
"MEX","GHG","WAS_P","2002","PC","0",,4.523,
"MEX","GHG","WAS_P","2003","PC","0",,4.587,
"MEX","GHG","WAS_P","2004","PC","0",,4.511,
"MEX","GHG","WAS_P","2005","PC","0",,4.812,
"MEX","GHG","WAS_P","2006","PC","0",,4.955,
"MEX","GHG","WAS_P","2007","PC","0",,5.087,
"MEX","GHG","WAS_P","2008","PC","0",,5.121,
"MEX","GHG","WAS_P","2009","PC","0",,5.621,
"MEX","GHG","WAS_P","2010","PC","0",,5.971,
"MEX","GHG","WAS_P","2011","PC","0",,6.061,
"MEX","GHG","WAS_P","2012","PC","0",,6.283,
"MEX","GHG","WAS_P","2013","PC","0",,6.376,
"MEX","GHG","WAS_P","2014","PC","0",,6.476,
"MEX","GHG","WAS_P","2015","PC","0",,6.563,
"AUS","GHG","ENER_MANUF_P","1990","PC","0",,8.626,
"AUS","GHG","ENER_MANUF_P","1991","PC","0",,8.494,
"AUS","GHG","ENER_MANUF_P","1992","PC","0",,8.303,
"AUS","GHG","ENER_MANUF_P","1993","PC","0",,8.429,
"AUS","GHG","ENER_MANUF_P","1994","PC","0",,8.613,
"AUS","GHG","ENER_MANUF_P","1995","PC","0",,8.66,
"AUS","GHG","ENER_MANUF_P","1996","PC","0",,8.519,
"AUS","GHG","ENER_MANUF_P","1997","PC","0",,8.312,
"AUS","GHG","ENER_MANUF_P","1998","PC","0",,8.09,
"AUS","GHG","ENER_MANUF_P","1999","PC","0",,8.047,
"AUS","GHG","ENER_MANUF_P","2000","PC","0",,8.031,
"AUS","GHG","ENER_MANUF_P","2001","PC","0",,7.808,
"AUS","GHG","ENER_MANUF_P","2002","PC","0",,7.884,
"AUS","GHG","ENER_MANUF_P","2003","PC","0",,7.955,
"AUS","GHG","ENER_MANUF_P","2004","PC","0",,7.851,
"AUS","GHG","ENER_MANUF_P","2005","PC","0",,7.969,
"AUS","GHG","ENER_MANUF_P","2006","PC","0",,7.721,
"AUS","GHG","ENER_MANUF_P","2007","PC","0",,7.677,
"AUS","GHG","ENER_MANUF_P","2008","PC","0",,8.014,
"AUS","GHG","ENER_MANUF_P","2009","PC","0",,7.799,
"AUS","GHG","ENER_MANUF_P","2010","PC","0",,7.712,
"AUS","GHG","ENER_MANUF_P","2011","PC","0",,7.609,
"AUS","GHG","ENER_MANUF_P","2012","PC","0",,8.146,
"AUS","GHG","ENER_MANUF_P","2013","PC","0",,8.744,
"AUS","GHG","ENER_MANUF_P","2014","PC","0",,8.809,
"AUS","GHG","ENER_MANUF_P","2015","PC","0",,8.197,
"AUS","GHG","ENER_MANUF_P","2016","PC","0",,7.64,
"AUS","GHG","ENER_MANUF_P","2017","PC","0",,7.458,
"MEX","HFC","INDEX_1990","1990","IDX","0",,100,
"MEX","HFC","INDEX_1990","1991","IDX","0",,116.07,
"MEX","HFC","INDEX_1990","1992","IDX","0",,74.463,
"MEX","HFC","INDEX_1990","1993","IDX","0",,114.36,
"MEX","HFC","INDEX_1990","1994","IDX","0",,91.408,
"MEX","HFC","INDEX_1990","1995","IDX","0",,85.163,
"MEX","HFC","INDEX_1990","1996","IDX","0",,214.558,
"MEX","HFC","INDEX_1990","1997","IDX","0",,219.367,
"MEX","HFC","INDEX_1990","1998","IDX","0",,172.514,
"MEX","HFC","INDEX_1990","1999","IDX","0",,237.908,
"MEX","HFC","INDEX_1990","2000","IDX","0",,250.245,
"MEX","HFC","INDEX_1990","2001","IDX","0",,230.445,
"MEX","HFC","INDEX_1990","2002","IDX","0",,325.844,
"MEX","HFC","INDEX_1990","2003","IDX","0",,361.863,
"MEX","HFC","INDEX_1990","2004","IDX","0",,396.976,
"MEX","HFC","INDEX_1990","2005","IDX","0",,581.58,
"MEX","HFC","INDEX_1990","2006","IDX","0",,792.688,
"MEX","HFC","INDEX_1990","2007","IDX","0",,1012.231,
"MEX","HFC","INDEX_1990","2008","IDX","0",,1176.871,
"MEX","HFC","INDEX_1990","2009","IDX","0",,1250.044,
"MEX","HFC","INDEX_1990","2010","IDX","0",,1387.179,
"MEX","HFC","INDEX_1990","2011","IDX","0",,1451.7,
"MEX","HFC","INDEX_1990","2012","IDX","0",,1409.662,
"MEX","HFC","INDEX_1990","2013","IDX","0",,1515.578,
"MEX","HFC","INDEX_1990","2014","IDX","0",,1713.021,
"MEX","HFC","INDEX_1990","2015","IDX","0",,1658.71,
"OECD","GHG","ENER_TRANS_P","1990","PC","0",,18.778,
"OECD","GHG","ENER_TRANS_P","1991","PC","0",,18.737,
"OECD","GHG","ENER_TRANS_P","1992","PC","0",,19.413,
"OECD","GHG","ENER_TRANS_P","1993","PC","0",,19.78,
"OECD","GHG","ENER_TRANS_P","1994","PC","0",,20.027,
"OECD","GHG","ENER_TRANS_P","1995","PC","0",,20.16,
"OECD","GHG","ENER_TRANS_P","1996","PC","0",,20.19,
"OECD","GHG","ENER_TRANS_P","1997","PC","0",,20.395,
"OECD","GHG","ENER_TRANS_P","1998","PC","0",,20.768,
"OECD","GHG","ENER_TRANS_P","1999","PC","0",,21.391,
"OECD","GHG","ENER_TRANS_P","2000","PC","0",,21.286,
"OECD","GHG","ENER_TRANS_P","2001","PC","0",,21.391,
"OECD","GHG","ENER_TRANS_P","2002","PC","0",,21.641,
"OECD","GHG","ENER_TRANS_P","2003","PC","0",,21.466,
"OECD","GHG","ENER_TRANS_P","2004","PC","0",,21.662,
"OECD","GHG","ENER_TRANS_P","2005","PC","0",,21.797,
"OECD","GHG","ENER_TRANS_P","2006","PC","0",,21.957,
"OECD","GHG","ENER_TRANS_P","2007","PC","0",,21.882,
"OECD","GHG","ENER_TRANS_P","2008","PC","0",,21.572,
"OECD","GHG","ENER_TRANS_P","2009","PC","0",,22.111,
"OECD","GHG","ENER_TRANS_P","2010","PC","0",,21.566,
"OECD","GHG","ENER_TRANS_P","2011","PC","0",,21.64,
"OECD","GHG","ENER_TRANS_P","2012","PC","0",,21.787,
"OECD","GHG","ENER_TRANS_P","2013","PC","0",,21.762,
"OECD","GHG","ENER_TRANS_P","2014","PC","0",,22.224,
"OECD","GHG","ENER_TRANS_P","2015","PC","0",,22.665,
"OECD","GHG","ENER_TRANS_P","2016","PC","0",,23.359,
"OECD","GHG","ENER_TRANS_P","2017","PC","0",,23.57,
"FIN","HFC","INDEX_1990","1990","IDX","0",,100,
"FIN","HFC","INDEX_1990","1991","IDX","0",,157.454,
"FIN","HFC","INDEX_1990","1992","IDX","0",,217.938,
"FIN","HFC","INDEX_1990","1993","IDX","0",,972.848,
"FIN","HFC","INDEX_1990","1994","IDX","0",,387805.357,
"FIN","HFC","INDEX_1990","1995","IDX","0",,715137.682,
"FIN","HFC","INDEX_1990","1996","IDX","0",,1114348.496,
"FIN","HFC","INDEX_1990","1997","IDX","0",,1591931.002,
"FIN","HFC","INDEX_1990","1998","IDX","0",,2112089.693,
"FIN","HFC","INDEX_1990","1999","IDX","0",,2579084.558,
"FIN","HFC","INDEX_1990","2000","IDX","0",,3415061.518,
"FIN","HFC","INDEX_1990","2001","IDX","0",,3754490.627,
"FIN","HFC","INDEX_1990","2002","IDX","0",,4204340.629,
"FIN","HFC","INDEX_1990","2003","IDX","0",,4672209.928,
"FIN","HFC","INDEX_1990","2004","IDX","0",,5167548.094,
"FIN","HFC","INDEX_1990","2005","IDX","0",,5527447.722,
"FIN","HFC","INDEX_1990","2006","IDX","0",,6276372.7,
"FIN","HFC","INDEX_1990","2007","IDX","0",,6448360.979,
"FIN","HFC","INDEX_1990","2008","IDX","0",,6649869.294,
"FIN","HFC","INDEX_1990","2009","IDX","0",,6666066.666,
"FIN","HFC","INDEX_1990","2010","IDX","0",,6605644.661,
"FIN","HFC","INDEX_1990","2011","IDX","0",,6606288.264,
"FIN","HFC","INDEX_1990","2012","IDX","0",,6769631.093,
"FIN","HFC","INDEX_1990","2013","IDX","0",,6804770.732,
"FIN","HFC","INDEX_1990","2014","IDX","0",,6778707.621,
"FIN","HFC","INDEX_1990","2015","IDX","0",,6635471.795,
"FIN","HFC","INDEX_1990","2016","IDX","0",,6488041.171,
"FIN","HFC","INDEX_1990","2017","IDX","0",,6103505.154,
"HUN","SF6","INDEX_1990","1990","IDX","0",,100,
"HUN","SF6","INDEX_1990","1991","IDX","0",,112.551,
"HUN","SF6","INDEX_1990","1992","IDX","0",,176.534,
"HUN","SF6","INDEX_1990","1993","IDX","0",,286.82,
"HUN","SF6","INDEX_1990","1994","IDX","0",,359.009,
"HUN","SF6","INDEX_1990","1995","IDX","0",,477.928,
"HUN","SF6","INDEX_1990","1996","IDX","0",,588.933,
"HUN","SF6","INDEX_1990","1997","IDX","0",,731.342,
"HUN","SF6","INDEX_1990","1998","IDX","0",,859.981,
"HUN","SF6","INDEX_1990","1999","IDX","0",,693.052,
"HUN","SF6","INDEX_1990","2000","IDX","0",,771.839,
"HUN","SF6","INDEX_1990","2001","IDX","0",,761.895,
"HUN","SF6","INDEX_1990","2002","IDX","0",,612.635,
"HUN","SF6","INDEX_1990","2003","IDX","0",,720.017,
"HUN","SF6","INDEX_1990","2004","IDX","0",,878.927,
"HUN","SF6","INDEX_1990","2005","IDX","0",,865.673,
"HUN","SF6","INDEX_1990","2006","IDX","0",,982.067,
"HUN","SF6","INDEX_1990","2007","IDX","0",,1012.392,
"HUN","SF6","INDEX_1990","2008","IDX","0",,868.256,
"HUN","SF6","INDEX_1990","2009","IDX","0",,773.644,
"HUN","SF6","INDEX_1990","2010","IDX","0",,802.079,
"HUN","SF6","INDEX_1990","2011","IDX","0",,681.266,
"HUN","SF6","INDEX_1990","2012","IDX","0",,676.621,
"HUN","SF6","INDEX_1990","2013","IDX","0",,862.311,
"HUN","SF6","INDEX_1990","2014","IDX","0",,734.473,
"HUN","SF6","INDEX_1990","2015","IDX","0",,1047.993,
"HUN","SF6","INDEX_1990","2016","IDX","0",,1156.76,
"HUN","SF6","INDEX_1990","2017","IDX","0",,1045.146,
"KOR","CO2","INDEX_1990","1990","IDX","0",,100,
"KOR","CO2","INDEX_1990","1991","IDX","0",,109.076,
"KOR","CO2","INDEX_1990","1992","IDX","0",,118.497,
"KOR","CO2","INDEX_1990","1993","IDX","0",,132.527,
"KOR","CO2","INDEX_1990","1994","IDX","0",,141.235,
"KOR","CO2","INDEX_1990","1995","IDX","0",,152.653,
"KOR","CO2","INDEX_1990","1996","IDX","0",,165.558,
"KOR","CO2","INDEX_1990","1997","IDX","0",,175.804,
"KOR","CO2","INDEX_1990","1998","IDX","0",,149.55,
"KOR","CO2","INDEX_1990","1999","IDX","0",,162.333,
"KOR","CO2","INDEX_1990","2000","IDX","0",,175.023,
"KOR","CO2","INDEX_1990","2001","IDX","0",,181.112,
"KOR","CO2","INDEX_1990","2002","IDX","0",,188.565,
"KOR","CO2","INDEX_1990","2003","IDX","0",,191.878,
"KOR","CO2","INDEX_1990","2004","IDX","0",,194.269,
"KOR","CO2","INDEX_1990","2005","IDX","0",,195.96,
"KOR","CO2","INDEX_1990","2006","IDX","0",,198.593,
"KOR","CO2","INDEX_1990","2007","IDX","0",,207.185,
"KOR","CO2","INDEX_1990","2008","IDX","0",,212.59,
"KOR","CO2","INDEX_1990","2009","IDX","0",,214.56,
"KOR","CO2","INDEX_1990","2010","IDX","0",,235.683,
"KOR","CO2","INDEX_1990","2011","IDX","0",,247.398,
"KOR","CO2","INDEX_1990","2012","IDX","0",,248.572,
"KOR","CO2","INDEX_1990","2013","IDX","0",,252.21,
"KOR","CO2","INDEX_1990","2014","IDX","0",,249.561,
"KOR","CO2","INDEX_1990","2015","IDX","0",,251.452,
"KOR","CO2","INDEX_1990","2016","IDX","0",,252.686,
"EST","N2O","INDEX_1990","1990","IDX","0",,100,
"EST","N2O","INDEX_1990","1991","IDX","0",,97.408,
"EST","N2O","INDEX_1990","1992","IDX","0",,80.727,
"EST","N2O","INDEX_1990","1993","IDX","0",,63.056,
"EST","N2O","INDEX_1990","1994","IDX","0",,56.995,
"EST","N2O","INDEX_1990","1995","IDX","0",,52.18,
"EST","N2O","INDEX_1990","1996","IDX","0",,49.53,
"EST","N2O","INDEX_1990","1997","IDX","0",,49.988,
"EST","N2O","INDEX_1990","1998","IDX","0",,51.129,
"EST","N2O","INDEX_1990","1999","IDX","0",,45.201,
"EST","N2O","INDEX_1990","2000","IDX","0",,46.442,
"EST","N2O","INDEX_1990","2001","IDX","0",,46.645,
"EST","N2O","INDEX_1990","2002","IDX","0",,44.951,
"EST","N2O","INDEX_1990","2003","IDX","0",,46.813,
"EST","N2O","INDEX_1990","2004","IDX","0",,49.394,
"EST","N2O","INDEX_1990","2005","IDX","0",,49.515,
"EST","N2O","INDEX_1990","2006","IDX","0",,48.652,
"EST","N2O","INDEX_1990","2007","IDX","0",,53.141,
"EST","N2O","INDEX_1990","2008","IDX","0",,56.946,
"EST","N2O","INDEX_1990","2009","IDX","0",,53.769,
"EST","N2O","INDEX_1990","2010","IDX","0",,54.765,
"EST","N2O","INDEX_1990","2011","IDX","0",,55.029,
"EST","N2O","INDEX_1990","2012","IDX","0",,58.611,
"EST","N2O","INDEX_1990","2013","IDX","0",,58.884,
"EST","N2O","INDEX_1990","2014","IDX","0",,60.93,
"EST","N2O","INDEX_1990","2015","IDX","0",,62.693,
"EST","N2O","INDEX_1990","2016","IDX","0",,60.182,
"EST","N2O","INDEX_1990","2017","IDX","0",,62.327,
"HUN","GHG","ENER_MANUF_P","1990","PC","0",,14.546,
"HUN","GHG","ENER_MANUF_P","1991","PC","0",,13.599,
"HUN","GHG","ENER_MANUF_P","1992","PC","0",,12.462,
"HUN","GHG","ENER_MANUF_P","1993","PC","0",,11.519,
"HUN","GHG","ENER_MANUF_P","1994","PC","0",,10.917,
"HUN","GHG","ENER_MANUF_P","1995","PC","0",,11.017,
"HUN","GHG","ENER_MANUF_P","1996","PC","0",,11.072,
"HUN","GHG","ENER_MANUF_P","1997","PC","0",,8.422,
"HUN","GHG","ENER_MANUF_P","1998","PC","0",,7.429,
"HUN","GHG","ENER_MANUF_P","1999","PC","0",,6.921,
"HUN","GHG","ENER_MANUF_P","2000","PC","0",,6.354,
"HUN","GHG","ENER_MANUF_P","2001","PC","0",,6.637,
"HUN","GHG","ENER_MANUF_P","2002","PC","0",,6.838,
